date,real_gdp,cpi,policy_rate,baa_treasury_spread,gdp_growth,inflation,target_next_growth
1998-01-01,12703.742,162.0,5.52,1.6666666666666667,3.9949959545403146,0.8238931852041276,3.685718592768694
1998-04-01,12821.339,162.53333333333333,5.5,1.6566666666666665,3.685718592768694,1.3147094826493344,5.004326030774564
1998-07-01,12982.752,163.36666666666667,5.533333333333334,1.9233333333333331,5.004326030774564,2.045621723354074,6.385544996209802
1998-10-01,13191.67,164.13333333333333,4.86,2.58,6.385544996209802,1.8727769579186315,3.740194050978829
1999-01-01,13315.597,164.73333333333332,4.733333333333333,2.42,3.740194050978829,1.4595596976842984,3.325112739828029
1999-04-01,13426.748,165.96666666666667,4.746666666666667,2.1999999999999997,3.325112739828029,2.9835840374509814,5.268681314312573
1999-07-01,13604.771,167.20000000000002,5.093333333333334,2.216666666666667,5.268681314312573,2.961494268229714,6.509414268426639
1999-10-01,13827.98,168.43333333333334,5.306666666666667,2.1,6.509414268426639,2.9397291916609447,1.448547603220618
2000-01-01,13878.147,170.1,5.676666666666667,1.8499999999999999,1.448547603220618,3.9385903088248853,7.219604137991809
2000-04-01,14130.908,171.4333333333333,6.273333333333333,2.4166666666666665,7.219604137991809,3.1231858843778326,0.40752268148693815
2000-07-01,14145.312,173.0,6.52,2.4266666666666663,0.40752268148693815,3.638852154007566,2.381054313956099
2000-10-01,14229.765,174.23333333333335,6.473333333333334,2.6466666666666665,2.381054313956099,2.8415210211949926,-1.3133489796572917
2001-01-01,14183.12,175.9,5.593333333333334,2.83,-1.3133489796572917,3.8081018770981245,2.4902439659086895
2001-04-01,14271.694,177.13333333333333,4.326666666666667,2.766666666666667,2.4902439659086895,2.7948371656364657,-1.605775616727101
2001-07-01,14214.516,177.63333333333333,3.4966666666666666,2.97,-1.605775616727101,1.127502390809454,1.0975945209430904
2001-10-01,14253.574,177.5,2.1333333333333333,3.1533333333333338,1.0975945209430904,-0.30035668766252854,3.331522227558281
